Province_State,date,Confrimed_Case
Diamond Princess,3/12/20,0
Diamond Princess,3/13/20,0
Diamond Princess,3/14/20,0
Diamond Princess,3/15/20,0
Diamond Princess,3/16/20,0
Diamond Princess,3/17/20,47
Diamond Princess,3/18/20,47
Diamond Princess,3/19/20,47
Diamond Princess,3/20/20,49
Diamond Princess,3/21/20,49
Diamond Princess,3/22/20,49
Diamond Princess,3/23/20,49
Diamond Princess,3/24/20,49
Diamond Princess,3/25/20,49
Diamond Princess,3/26/20,49
Diamond Princess,3/27/20,49
Diamond Princess,3/28/20,49
Diamond Princess,3/29/20,49
Diamond Princess,3/30/20,49
Diamond Princess,3/31/20,49
Diamond Princess,4/1/20,49
Diamond Princess,4/2/20,49
Diamond Princess,4/3/20,49
Diamond Princess,4/4/20,49
Diamond Princess,4/5/20,49
Diamond Princess,4/6/20,49
Diamond Princess,4/7/20,49
Diamond Princess,4/8/20,49
Diamond Princess,4/9/20,49
Diamond Princess,4/10/20,49
Diamond Princess,4/11/20,49
Diamond Princess,4/12/20,49
Diamond Princess,4/13/20,49
Diamond Princess,4/14/20,49
Diamond Princess,4/15/20,49
Diamond Princess,4/16/20,49
Diamond Princess,4/17/20,49
Diamond Princess,4/18/20,49
Diamond Princess,4/19/20,49
Diamond Princess,4/20/20,49
Diamond Princess,4/21/20,49
Diamond Princess,4/22/20,49
Diamond Princess,4/23/20,49
Diamond Princess,4/24/20,49
Diamond Princess,4/25/20,49
Diamond Princess,4/26/20,49
Diamond Princess,4/27/20,49
Diamond Princess,4/28/20,49
Diamond Princess,4/29/20,49
Diamond Princess,4/30/20,49
Diamond Princess,5/1/20,49
Diamond Princess,5/2/20,49
Diamond Princess,5/3/20,49
Diamond Princess,5/4/20,49
Diamond Princess,5/5/20,49
Diamond Princess,5/6/20,49
Diamond Princess,5/7/20,49
Diamond Princess,5/8/20,49
Diamond Princess,5/9/20,49
Diamond Princess,5/10/20,49
Diamond Princess,5/11/20,49
Diamond Princess,5/12/20,49
Diamond Princess,5/13/20,49
Diamond Princess,5/14/20,49
Diamond Princess,5/15/20,49
Diamond Princess,5/16/20,49
Diamond Princess,5/17/20,49
Diamond Princess,5/18/20,49
Diamond Princess,5/19/20,49
Diamond Princess,5/20/20,49
Diamond Princess,5/21/20,49
Diamond Princess,5/22/20,49
Diamond Princess,5/23/20,49
Diamond Princess,5/24/20,49
Diamond Princess,5/25/20,49
Diamond Princess,5/26/20,49
Diamond Princess,5/27/20,49
Diamond Princess,5/28/20,49
Diamond Princess,5/29/20,49
Diamond Princess,5/30/20,49
Diamond Princess,5/31/20,49
Diamond Princess,6/1/20,49
Diamond Princess,6/2/20,49
Diamond Princess,6/3/20,49
Diamond Princess,6/4/20,49
Diamond Princess,6/5/20,49
Diamond Princess,6/6/20,49
Diamond Princess,6/7/20,49
Diamond Princess,6/8/20,49
Diamond Princess,6/9/20,49
Diamond Princess,6/10/20,49
Diamond Princess,6/11/20,49
Diamond Princess,6/12/20,49
Diamond Princess,6/13/20,49
Diamond Princess,6/14/20,49
Diamond Princess,6/15/20,49
Diamond Princess,6/16/20,49
Diamond Princess,6/17/20,49
Diamond Princess,6/18/20,49
Diamond Princess,6/19/20,49
Diamond Princess,6/20/20,49
Diamond Princess,6/21/20,49
Diamond Princess,6/22/20,49
Diamond Princess,6/23/20,49
Diamond Princess,6/24/20,49
Diamond Princess,6/25/20,49
Diamond Princess,6/26/20,49
Diamond Princess,6/27/20,49
Diamond Princess,6/28/20,49
Diamond Princess,6/29/20,49
Diamond Princess,6/30/20,49
Diamond Princess,7/1/20,49
Diamond Princess,7/2/20,49
Diamond Princess,7/3/20,49
Diamond Princess,7/4/20,49
Diamond Princess,7/5/20,49
Diamond Princess,7/6/20,49
Diamond Princess,7/7/20,49
Diamond Princess,7/8/20,49
Diamond Princess,7/9/20,49
Diamond Princess,7/10/20,49
Diamond Princess,7/11/20,49
Diamond Princess,7/12/20,49
Diamond Princess,7/13/20,49
Diamond Princess,7/14/20,49
Diamond Princess,7/15/20,49
Diamond Princess,7/16/20,49
Diamond Princess,7/17/20,49
Diamond Princess,7/18/20,49
Diamond Princess,7/19/20,49
Diamond Princess,7/20/20,49
Diamond Princess,7/21/20,49
Diamond Princess,7/22/20,49
Diamond Princess,7/23/20,49
Diamond Princess,7/24/20,49
Diamond Princess,7/25/20,49
Diamond Princess,7/26/20,49
Diamond Princess,7/27/20,49
Diamond Princess,7/28/20,49
Diamond Princess,7/29/20,49
Diamond Princess,7/30/20,49
Diamond Princess,7/31/20,49
Diamond Princess,8/1/20,49
Diamond Princess,8/2/20,49
Diamond Princess,8/3/20,49
Diamond Princess,8/4/20,49
Diamond Princess,8/5/20,49
Diamond Princess,8/6/20,49
Diamond Princess,8/7/20,49
Diamond Princess,8/8/20,49
Diamond Princess,8/9/20,49
Diamond Princess,8/10/20,49
Diamond Princess,8/11/20,49
Diamond Princess,8/12/20,49
Diamond Princess,8/13/20,49
Diamond Princess,8/14/20,49
Diamond Princess,8/15/20,49
Diamond Princess,8/16/20,49
Diamond Princess,8/17/20,49
Diamond Princess,8/18/20,49
Diamond Princess,8/19/20,49
Diamond Princess,8/20/20,49
Diamond Princess,8/21/20,49
Diamond Princess,8/22/20,49
Diamond Princess,8/23/20,49
Diamond Princess,8/24/20,49
Diamond Princess,8/25/20,49
Diamond Princess,8/26/20,49
Diamond Princess,8/27/20,49
Diamond Princess,8/28/20,49
Diamond Princess,8/29/20,49
Diamond Princess,8/30/20,49
Diamond Princess,8/31/20,49
Diamond Princess,9/1/20,49
Diamond Princess,9/2/20,49
Diamond Princess,9/3/20,49
Diamond Princess,9/4/20,49
Diamond Princess,9/5/20,49
Diamond Princess,9/6/20,49
Diamond Princess,9/7/20,49
Diamond Princess,9/8/20,49
Diamond Princess,9/9/20,49
Diamond Princess,9/10/20,49
Diamond Princess,9/11/20,49
Diamond Princess,9/12/20,49
Diamond Princess,9/13/20,49
Diamond Princess,9/14/20,49
Diamond Princess,9/15/20,49
Diamond Princess,9/16/20,49
Diamond Princess,9/17/20,49
Diamond Princess,9/18/20,49
Diamond Princess,9/19/20,49
Diamond Princess,9/20/20,49
Diamond Princess,9/21/20,49
Diamond Princess,9/22/20,49
Diamond Princess,9/23/20,49
Diamond Princess,9/24/20,49
Diamond Princess,9/25/20,49
Diamond Princess,9/26/20,49
Diamond Princess,9/27/20,49
Diamond Princess,9/28/20,49
Diamond Princess,9/29/20,49
Diamond Princess,9/30/20,49
Diamond Princess,10/1/20,49
Diamond Princess,10/2/20,49
Diamond Princess,10/3/20,49
Diamond Princess,10/4/20,49
Diamond Princess,10/5/20,49
Diamond Princess,10/6/20,49
Diamond Princess,10/7/20,49
Diamond Princess,10/8/20,49
Diamond Princess,10/9/20,49
Diamond Princess,10/10/20,49
Diamond Princess,10/11/20,49
Diamond Princess,10/12/20,49
Diamond Princess,10/13/20,49
Diamond Princess,10/14/20,49
Diamond Princess,10/15/20,49
Diamond Princess,10/16/20,49
Diamond Princess,10/17/20,49
Diamond Princess,10/18/20,49
Diamond Princess,10/19/20,49
Diamond Princess,10/20/20,49
Diamond Princess,10/21/20,49
Diamond Princess,10/22/20,49
Diamond Princess,10/23/20,49
Diamond Princess,10/24/20,49
Diamond Princess,10/25/20,49
Diamond Princess,10/26/20,49
Diamond Princess,10/27/20,49
Diamond Princess,10/28/20,49
Diamond Princess,10/29/20,49
Diamond Princess,10/30/20,49
Diamond Princess,10/31/20,49
Diamond Princess,11/1/20,49
Diamond Princess,11/2/20,49
Diamond Princess,11/3/20,49
Diamond Princess,11/4/20,49
Diamond Princess,11/5/20,49
Diamond Princess,11/6/20,49
Diamond Princess,11/7/20,49
Diamond Princess,11/8/20,49
Diamond Princess,11/9/20,49
Diamond Princess,11/10/20,49
Diamond Princess,11/11/20,49
Diamond Princess,11/12/20,49
Diamond Princess,11/13/20,49
Diamond Princess,11/14/20,49
Diamond Princess,11/15/20,49
Diamond Princess,11/16/20,49
Diamond Princess,11/17/20,49
Diamond Princess,11/18/20,49
Diamond Princess,11/19/20,49
Diamond Princess,11/20/20,49
Diamond Princess,11/21/20,49
Diamond Princess,11/22/20,49
Diamond Princess,11/23/20,49
Diamond Princess,11/24/20,49
Diamond Princess,11/25/20,49
Diamond Princess,11/26/20,49
Diamond Princess,11/27/20,49
Diamond Princess,11/28/20,49
Diamond Princess,11/29/20,49
Diamond Princess,11/30/20,49
Diamond Princess,12/1/20,49
Diamond Princess,12/2/20,49
Diamond Princess,12/3/20,49
Diamond Princess,12/4/20,49
Diamond Princess,12/5/20,49
Diamond Princess,12/6/20,49
Diamond Princess,12/7/20,49
Diamond Princess,12/8/20,49
Diamond Princess,12/9/20,49
Diamond Princess,12/10/20,49
Diamond Princess,12/11/20,49
Diamond Princess,12/12/20,49
Diamond Princess,12/13/20,49
Diamond Princess,12/14/20,49
Diamond Princess,12/15/20,49
Diamond Princess,12/16/20,49
Diamond Princess,12/17/20,49
Diamond Princess,12/18/20,49
Diamond Princess,12/19/20,49
Diamond Princess,12/20/20,49
Diamond Princess,12/21/20,49
Diamond Princess,12/22/20,49
Diamond Princess,12/23/20,49
Diamond Princess,12/24/20,49
Diamond Princess,12/25/20,49
Diamond Princess,12/26/20,49
Diamond Princess,12/27/20,49
Diamond Princess,12/28/20,49
Diamond Princess,12/29/20,49
Diamond Princess,12/30/20,49
Diamond Princess,12/31/20,49
Diamond Princess,1/1/21,49
Diamond Princess,1/2/21,49
Diamond Princess,1/3/21,49
Diamond Princess,1/4/21,49
Diamond Princess,1/5/21,49
Diamond Princess,1/6/21,49
Diamond Princess,1/7/21,49
Diamond Princess,1/8/21,49
Diamond Princess,1/9/21,49
Diamond Princess,1/10/21,49
Diamond Princess,1/11/21,49
Diamond Princess,1/12/21,49
Diamond Princess,1/13/21,49
Diamond Princess,1/14/21,49
Diamond Princess,1/15/21,49
Diamond Princess,1/16/21,49
Diamond Princess,1/17/21,49
Diamond Princess,1/18/21,49
Diamond Princess,1/19/21,49
Diamond Princess,1/20/21,49
District Of Columbia,1/22/20,0
District Of Columbia,1/23/20,0
District Of Columbia,1/24/20,0
District Of Columbia,1/25/20,0
District Of Columbia,1/26/20,0
District Of Columbia,1/27/20,0
District Of Columbia,1/28/20,0
District Of Columbia,1/29/20,0
District Of Columbia,1/30/20,0
District Of Columbia,1/31/20,0
District Of Columbia,2/1/20,0
District Of Columbia,2/2/20,0
District Of Columbia,2/3/20,0
District Of Columbia,2/4/20,0
District Of Columbia,2/5/20,0
District Of Columbia,2/6/20,0
District Of Columbia,2/7/20,0
District Of Columbia,2/8/20,0
District Of Columbia,2/9/20,0
District Of Columbia,2/10/20,0
District Of Columbia,2/11/20,0
District Of Columbia,2/12/20,0
District Of Columbia,2/13/20,0
District Of Columbia,2/14/20,0
District Of Columbia,2/15/20,0
District Of Columbia,2/16/20,0
District Of Columbia,2/17/20,0
District Of Columbia,2/18/20,0
District Of Columbia,2/19/20,0
District Of Columbia,2/20/20,0
District Of Columbia,2/21/20,0
District Of Columbia,2/22/20,0
District Of Columbia,2/23/20,0
District Of Columbia,2/24/20,0
District Of Columbia,2/25/20,0
District Of Columbia,2/26/20,0
District Of Columbia,2/27/20,0
District Of Columbia,2/28/20,0
District Of Columbia,2/29/20,0
District Of Columbia,3/1/20,0
District Of Columbia,3/2/20,0
District Of Columbia,3/3/20,0
District Of Columbia,3/4/20,0
District Of Columbia,3/5/20,0
District Of Columbia,3/6/20,0
District Of Columbia,3/7/20,0
District Of Columbia,3/8/20,0
District Of Columbia,3/9/20,0
District Of Columbia,3/10/20,0
District Of Columbia,3/11/20,0
District Of Columbia,3/12/20,0
District Of Columbia,3/13/20,0
District Of Columbia,3/14/20,0
District Of Columbia,3/15/20,0
District Of Columbia,3/16/20,22
District Of Columbia,3/17/20,22
District Of Columbia,3/18/20,31
District Of Columbia,3/19/20,40
District Of Columbia,3/20/20,71
District Of Columbia,3/21/20,98
District Of Columbia,3/22/20,102
District Of Columbia,3/23/20,120
District Of Columbia,3/24/20,141
District Of Columbia,3/25/20,187
District Of Columbia,3/26/20,231
District Of Columbia,3/27/20,271
District Of Columbia,3/28/20,304
District Of Columbia,3/29/20,342
District Of Columbia,3/30/20,401
District Of Columbia,3/31/20,495
District Of Columbia,4/1/20,586
District Of Columbia,4/2/20,653
District Of Columbia,4/3/20,757
District Of Columbia,4/4/20,902
District Of Columbia,4/5/20,1002
District Of Columbia,4/6/20,1097
District Of Columbia,4/7/20,1211
District Of Columbia,4/8/20,1440
District Of Columbia,4/9/20,1523
District Of Columbia,4/10/20,1660
District Of Columbia,4/11/20,1778
District Of Columbia,4/12/20,1875
District Of Columbia,4/13/20,1955
District Of Columbia,4/14/20,2058
District Of Columbia,4/15/20,2197
District Of Columbia,4/16/20,2350
District Of Columbia,4/17/20,2476
District Of Columbia,4/18/20,2666
District Of Columbia,4/19/20,2793
District Of Columbia,4/20/20,2927
District Of Columbia,4/21/20,3098
District Of Columbia,4/22/20,3206
District Of Columbia,4/23/20,3361
District Of Columbia,4/24/20,3528
District Of Columbia,4/25/20,3699
District Of Columbia,4/26/20,3841
District Of Columbia,4/27/20,3892
District Of Columbia,4/28/20,3994
District Of Columbia,4/29/20,4106
District Of Columbia,4/30/20,4323
District Of Columbia,5/1/20,4658
District Of Columbia,5/2/20,4797
District Of Columbia,5/3/20,5016
District Of Columbia,5/4/20,5170
District Of Columbia,5/5/20,5322
District Of Columbia,5/6/20,5461
District Of Columbia,5/7/20,5654
District Of Columbia,5/8/20,5899
District Of Columbia,5/9/20,6102
District Of Columbia,5/10/20,6272
District Of Columbia,5/11/20,6389
District Of Columbia,5/12/20,6485
District Of Columbia,5/13/20,6584
District Of Columbia,5/14/20,6736
District Of Columbia,5/15/20,6871
District Of Columbia,5/16/20,7042
District Of Columbia,5/17/20,7123
District Of Columbia,5/18/20,7270
District Of Columbia,5/19/20,7434
District Of Columbia,5/20/20,7551
District Of Columbia,5/21/20,7788
District Of Columbia,5/22/20,7893
District Of Columbia,5/23/20,7966
District Of Columbia,5/24/20,8110
District Of Columbia,5/25/20,8225
District Of Columbia,5/26/20,8334
District Of Columbia,5/27/20,8406
District Of Columbia,5/28/20,8492
District Of Columbia,5/29/20,8538
District Of Columbia,5/30/20,8717
District Of Columbia,5/31/20,8801
District Of Columbia,6/1/20,8857
District Of Columbia,6/2/20,8886
District Of Columbia,6/3/20,9016
District Of Columbia,6/4/20,9120
District Of Columbia,6/5/20,9199
District Of Columbia,6/6/20,9269
District Of Columbia,6/7/20,9332
District Of Columbia,6/8/20,9389
District Of Columbia,6/9/20,9474
District Of Columbia,6/10/20,9537
District Of Columbia,6/11/20,9589
District Of Columbia,6/12/20,9654
District Of Columbia,6/13/20,9709
District Of Columbia,6/14/20,9767
District Of Columbia,6/15/20,9799
District Of Columbia,6/16/20,9818
District Of Columbia,6/17/20,9847
District Of Columbia,6/18/20,9903
District Of Columbia,6/19/20,9952
District Of Columbia,6/20/20,9984
District Of Columbia,6/21/20,10020
District Of Columbia,6/22/20,10058
District Of Columbia,6/23/20,10094
District Of Columbia,6/24/20,10128
District Of Columbia,6/25/20,10159
District Of Columbia,6/26/20,10185
District Of Columbia,6/27/20,10216
District Of Columbia,6/28/20,10248
District Of Columbia,6/29/20,10292
District Of Columbia,6/30/20,10327
District Of Columbia,7/1/20,10365
District Of Columbia,7/2/20,10390
District Of Columbia,7/3/20,10435
District Of Columbia,7/4/20,10447
District Of Columbia,7/5/20,10482
District Of Columbia,7/6/20,10515
District Of Columbia,7/7/20,10569
District Of Columbia,7/8/20,10642
District Of Columbia,7/9/20,10679
District Of Columbia,7/10/20,10743
District Of Columbia,7/11/20,10801
District Of Columbia,7/12/20,10847
District Of Columbia,7/13/20,10906
District Of Columbia,7/14/20,10946
District Of Columbia,7/15/20,11026
District Of Columbia,7/16/20,11076
District Of Columbia,7/17/20,11115
District Of Columbia,7/18/20,11194
District Of Columbia,7/19/20,11261
District Of Columbia,7/20/20,11339
District Of Columbia,7/21/20,11427
District Of Columbia,7/22/20,11529
District Of Columbia,7/23/20,11571
District Of Columbia,7/24/20,11649
District Of Columbia,7/25/20,11717
District Of Columbia,7/26/20,11780
District Of Columbia,7/27/20,11858
District Of Columbia,7/28/20,11945
District Of Columbia,7/29/20,11999
District Of Columbia,7/30/20,12057
District Of Columbia,7/31/20,12126
District Of Columbia,8/1/20,12205
District Of Columbia,8/2/20,12274
District Of Columbia,8/3/20,12313
District Of Columbia,8/4/20,12398
District Of Columbia,8/5/20,12443
District Of Columbia,8/6/20,12518
District Of Columbia,8/7/20,12589
District Of Columbia,8/8/20,12653
District Of Columbia,8/9/20,12753
District Of Columbia,8/10/20,12807
District Of Columbia,8/11/20,12896
District Of Columbia,8/12/20,12959
District Of Columbia,8/13/20,13024
District Of Columbia,8/14/20,13118
District Of Columbia,8/15/20,13159
District Of Columbia,8/16/20,13220
District Of Columbia,8/17/20,13273
District Of Columbia,8/18/20,13325
District Of Columbia,8/19/20,13354
District Of Columbia,8/20/20,13409
District Of Columbia,8/21/20,13469
District Of Columbia,8/22/20,13534
District Of Columbia,8/23/20,13590
District Of Columbia,8/24/20,13639
District Of Columbia,8/25/20,13684
District Of Columbia,8/26/20,13684
District Of Columbia,8/27/20,13794
District Of Columbia,8/28/20,13851
District Of Columbia,8/29/20,13925
District Of Columbia,8/30/20,13959
District Of Columbia,8/31/20,13992
District Of Columbia,9/1/20,14049
District Of Columbia,9/2/20,14077
District Of Columbia,9/3/20,14135
District Of Columbia,9/4/20,14186
District Of Columbia,9/5/20,14238
District Of Columbia,9/6/20,14279
District Of Columbia,9/7/20,14315
District Of Columbia,9/8/20,14362
District Of Columbia,9/9/20,14387
District Of Columbia,9/10/20,14412
District Of Columbia,9/11/20,14493
District Of Columbia,9/12/20,14493
District Of Columbia,9/13/20,14592
District Of Columbia,9/14/20,14622
District Of Columbia,9/15/20,14687
District Of Columbia,9/16/20,14743
District Of Columbia,9/17/20,14790
District Of Columbia,9/18/20,14852
District Of Columbia,9/19/20,14902
District Of Columbia,9/20/20,14955
District Of Columbia,9/21/20,14978
District Of Columbia,9/22/20,15021
District Of Columbia,9/23/20,15050
District Of Columbia,9/24/20,15106
District Of Columbia,9/25/20,15163
District Of Columbia,9/26/20,15215
District Of Columbia,9/27/20,15250
District Of Columbia,9/28/20,15264
District Of Columbia,9/29/20,15300
District Of Columbia,9/30/20,15326
District Of Columbia,10/1/20,15358
District Of Columbia,10/2/20,15423
District Of Columbia,10/3/20,15473
District Of Columbia,10/4/20,15519
District Of Columbia,10/5/20,15547
District Of Columbia,10/6/20,15652
District Of Columbia,10/7/20,15652
District Of Columbia,10/8/20,15765
District Of Columbia,10/9/20,15843
District Of Columbia,10/10/20,15918
District Of Columbia,10/11/20,15984
District Of Columbia,10/12/20,16022
District Of Columbia,10/13/20,16068
District Of Columbia,10/14/20,16132
District Of Columbia,10/15/20,16166
District Of Columbia,10/16/20,16255
District Of Columbia,10/17/20,16334
District Of Columbia,10/18/20,16370
District Of Columbia,10/19/20,16395
District Of Columbia,10/20/20,16445
District Of Columbia,10/21/20,16498
District Of Columbia,10/22/20,16537
District Of Columbia,10/23/20,16609
District Of Columbia,10/24/20,16706
District Of Columbia,10/25/20,16767
District Of Columbia,10/26/20,16812
District Of Columbia,10/27/20,16906
District Of Columbia,10/28/20,16973
District Of Columbia,10/29/20,17074
District Of Columbia,10/30/20,17144
District Of Columbia,10/31/20,17266
District Of Columbia,11/1/20,17369
District Of Columbia,11/2/20,17438
District Of Columbia,11/3/20,17524
District Of Columbia,11/4/20,17601
District Of Columbia,11/5/20,17682
District Of Columbia,11/6/20,17792
District Of Columbia,11/7/20,17891
District Of Columbia,11/8/20,18001
District Of Columbia,11/9/20,18087
District Of Columbia,11/10/20,18173
District Of Columbia,11/11/20,18379
District Of Columbia,11/12/20,18507
District Of Columbia,11/13/20,18666
District Of Columbia,11/14/20,18814
District Of Columbia,11/15/20,18977
District Of Columbia,11/16/20,19064
District Of Columbia,11/17/20,19309
District Of Columbia,11/18/20,19465
District Of Columbia,11/19/20,19678
District Of Columbia,11/20/20,19808
District Of Columbia,11/21/20,19961
District Of Columbia,11/22/20,20151
District Of Columbia,11/23/20,20290
District Of Columbia,11/24/20,20409
District Of Columbia,11/25/20,20516
District Of Columbia,11/26/20,20736
District Of Columbia,11/27/20,20937
District Of Columbia,11/28/20,21308
District Of Columbia,11/29/20,21448
District Of Columbia,11/30/20,21552
District Of Columbia,12/1/20,21685
District Of Columbia,12/2/20,21842
District Of Columbia,12/3/20,22164
District Of Columbia,12/4/20,22480
District Of Columbia,12/5/20,22872
District Of Columbia,12/6/20,23136
District Of Columbia,12/7/20,23319
District Of Columbia,12/8/20,23589
District Of Columbia,12/9/20,23854
District Of Columbia,12/10/20,24098
District Of Columbia,12/11/20,24357
District Of Columbia,12/12/20,24643
District Of Columbia,12/13/20,24874
District Of Columbia,12/14/20,25038
District Of Columbia,12/15/20,25339
District Of Columbia,12/16/20,25602
District Of Columbia,12/17/20,25830
District Of Columbia,12/18/20,26104
District Of Columbia,12/19/20,26342
